********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
tjrbrwq,P,08/23/2022 01:45,1,1,,23.4,<0> ,50.06,<0> ,32.8,<0> ,18.5,<0> (CDA),1.3,<0> (CDA),,<-1> ,,,0.66,<0> ,0.69,<3> ,7.5,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 02:00,1,1,,23.4,<0> ,50.05,<0> ,32.8,<0> ,15.1,<0> (CDA),1.1,<0> (CDA),,<-1> ,,,0.64,<0> ,0.67,<3> ,7.5,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 02:15,1,1,,23.3,<0> ,50.04,<0> ,32.8,<0> ,12.4,<0> (CDA),0.9,<0> (CDA),,<-1> ,,,0.62,<0> ,0.65,<3> ,7.5,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 02:30,1,1,,23.3,<0> ,50.03,<0> ,32.8,<0> ,10.6,<0> (CDA),0.8,<0> (CDA),,<-1> ,,,0.60,<0> ,0.64,<3> ,7.5,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 02:45,1,1,,23.3,<0> ,50.03,<0> ,32.8,<0> ,8.9,<0> (CDA),0.6,<0> (CDA),,<-1> ,,,0.59,<0> ,0.63,<3> ,7.5,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 03:00,1,1,,23.3,<0> ,50.03,<0> ,32.8,<0> ,6.6,<0> (CDA),0.5,<0> (CDA),,<-1> ,,,0.57,<0> ,0.61,<3> ,7.5,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 03:15,1,1,,23.3,<0> ,50.03,<0> ,32.8,<0> ,4.2,<0> (CDA),0.3,<0> (CDA),,<-1> ,,,0.55,<0> ,0.59,<3> ,7.5,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 03:30,1,1,,23.3,<0> ,50.02,<0> ,32.8,<0> ,4.0,<0> (CDA),0.3,<0> (CDA),,<-1> ,,,0.54,<0> ,0.58,<3> ,7.5,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 03:45,1,1,,23.3,<0> ,50.02,<0> ,32.8,<0> ,6.2,<0> (CDA),0.4,<0> (CDA),,<-1> ,,,0.53,<0> ,0.57,<3> ,7.5,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 04:00,1,1,,23.2,<0> ,50.03,<0> ,32.8,<0> ,5.2,<0> (CDA),0.4,<0> (CDA),,<-1> ,,,0.52,<0> ,0.56,<3> ,7.5,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 04:15,1,1,,23.0,<0> ,50.18,<0> ,32.9,<0> ,-0.6,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,0.53,<0> ,0.57,<3> ,7.2,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 04:30,1,1,,22.7,<0> ,50.40,<0> ,33.1,<0> ,-0.6,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,0.55,<0> ,0.59,<3> ,6.9,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 04:45,1,1,,22.8,<0> ,50.41,<0> ,33.1,<0> ,-0.4,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,0.58,<0> ,0.62,<3> ,6.9,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 05:00,1,1,,22.8,<0> ,50.36,<0> ,33.0,<0> ,-0.6,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,0.62,<0> ,0.66,<3> ,6.9,<0> ,4,<0> ,
tjrbrwq,P,08/23/2022 05:15,1,1,,22.8,<0> ,50.16,<0> ,32.9,<0> ,-0.6,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.66,<0> ,0.70,<3> ,7.1,<0> ,4,<0> ,
tjrbrwq,P,08/23/2022 05:30,1,1,,22.8,<0> ,47.72,<0> ,31.1,<0> ,16.4,<0> (CDA),1.2,<0> (CDA),,<-1> ,,,0.72,<0> ,0.76,<3> ,7.7,<0> ,4,<0> ,
tjrbrwq,P,08/23/2022 05:45,1,1,,18.2,<0> ,50.20,<0> ,33.0,<0> ,77.6,<0> ,6.0,<0> ,,<-1> ,,,0.78,<0> ,0.82,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 06:00,1,1,,17.4,<0> ,50.44,<0> ,33.1,<0> ,85.6,<0> ,6.7,<0> ,,<-1> ,,,0.83,<0> ,0.87,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 06:15,1,1,,17.0,<0> ,50.47,<0> ,33.1,<0> ,88.9,<0> ,7.0,<0> ,,<-1> ,,,0.90,<0> ,0.94,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 06:30,1,1,,17.7,<0> ,50.62,<0> ,33.3,<0> ,89.7,<0> ,7.0,<0> ,,<-1> ,,,0.96,<0> ,1.00,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 06:45,1,1,,17.8,<0> ,50.57,<0> ,33.2,<0> ,89.9,<0> ,7.0,<0> ,,<-1> ,,,1.02,<0> ,1.06,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 07:00,1,1,,18.0,<0> ,50.59,<0> ,33.2,<0> ,91.7,<0> ,7.1,<0> ,,<-1> ,,,1.08,<0> ,1.12,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 07:15,1,1,,18.2,<0> ,50.61,<0> ,33.3,<0> ,90.9,<0> ,7.0,<0> ,,<-1> ,,,1.14,<0> ,1.18,<3> ,8.0,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 07:30,1,1,,18.4,<0> ,50.62,<0> ,33.3,<0> ,84.8,<0> ,6.5,<0> ,,<-1> ,,,1.17,<0> ,1.21,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 07:45,1,1,,18.4,<0> ,50.61,<0> ,33.3,<0> ,83.3,<0> ,6.4,<0> ,,<-1> ,,,1.22,<0> ,1.26,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 08:00,1,1,,18.5,<0> ,50.61,<0> ,33.3,<0> ,79.3,<0> ,6.1,<0> ,,<-1> ,,,1.23,<0> ,1.27,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 08:15,1,1,,18.5,<0> ,50.61,<0> ,33.3,<0> ,78.0,<0> ,6.0,<0> ,,<-1> ,,,1.25,<0> ,1.29,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 08:30,1,1,,18.5,<0> ,50.61,<0> ,33.3,<0> ,71.0,<0> ,5.5,<0> ,,<-1> ,,,1.25,<0> ,1.29,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 08:45,1,1,,18.5,<0> ,50.60,<0> ,33.3,<0> ,63.2,<0> ,4.9,<0> ,,<-1> ,,,1.23,<0> ,1.27,<3> ,7.8,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 09:00,1,1,,18.6,<0> ,50.62,<0> ,33.3,<0> ,66.2,<0> ,5.1,<0> ,,<-1> ,,,1.22,<0> ,1.26,<3> ,7.8,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 09:15,1,1,,18.6,<0> ,50.61,<0> ,33.3,<0> ,72.9,<0> ,5.6,<0> ,,<-1> ,,,1.21,<0> ,1.25,<3> ,7.8,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 09:30,1,1,,18.7,<0> ,50.61,<0> ,33.3,<0> ,68.7,<0> ,5.3,<0> ,,<-1> ,,,1.21,<0> ,1.25,<3> ,7.8,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 09:45,1,1,,18.7,<0> ,50.61,<0> ,33.3,<0> ,61.5,<0> ,4.7,<0> ,,<-1> ,,,1.19,<0> ,1.23,<3> ,7.8,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 10:00,1,1,,18.8,<0> ,50.61,<0> ,33.3,<0> ,83.3,<0> ,6.4,<0> ,,<-1> ,,,1.16,<0> ,1.20,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 10:15,1,1,,19.0,<0> ,50.60,<0> ,33.3,<0> ,87.9,<0> ,6.7,<0> ,,<-1> ,,,1.14,<0> ,1.18,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 10:30,1,1,,19.0,<0> ,50.60,<0> ,33.3,<0> ,86.8,<0> ,6.6,<0> ,,<-1> ,,,1.12,<0> ,1.16,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 10:45,1,1,,19.2,<0> ,50.59,<0> ,33.2,<0> ,89.0,<0> ,6.8,<0> ,,<-1> ,,,1.10,<0> ,1.14,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 11:00,1,1,,19.3,<0> ,50.59,<0> ,33.2,<0> ,90.6,<0> ,6.9,<0> ,,<-1> ,,,1.08,<0> ,1.12,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 11:15,1,1,,19.4,<0> ,50.58,<0> ,33.2,<0> ,91.6,<0> ,6.9,<0> ,,<-1> ,,,1.06,<0> ,1.10,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 11:30,1,1,,19.5,<0> ,50.57,<0> ,33.2,<0> ,91.8,<0> ,6.9,<0> ,,<-1> ,,,1.04,<0> ,1.08,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 11:45,1,1,,19.7,<0> ,50.56,<0> ,33.2,<0> ,93.0,<0> ,7.0,<0> ,,<-1> ,,,1.02,<0> ,1.06,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 12:00,1,1,,19.9,<0> ,50.54,<0> ,33.2,<0> ,94.8,<0> ,7.1,<0> ,,<-1> ,,,1.00,<0> ,1.04,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 12:15,1,1,,20.1,<0> ,50.48,<0> ,33.2,<0> ,93.6,<0> ,7.0,<0> ,,<-1> ,,,1.00,<0> ,1.04,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 12:30,1,1,,20.0,<0> ,50.51,<0> ,33.2,<0> ,50.0,<0> ,3.7,<0> ,,<-1> ,,,0.98,<0> ,1.02,<3> ,7.7,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 12:45,1,1,,20.1,<0> ,50.48,<0> ,33.2,<0> ,72.7,<0> ,5.4,<0> ,,<-1> ,,,0.97,<0> ,1.01,<3> ,7.8,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 13:00,1,1,,20.0,<0> ,50.48,<0> ,33.2,<0> ,45.4,<0> ,3.4,<0> ,,<-1> ,,,0.97,<0> ,1.01,<3> ,7.6,<0> ,4,<0> ,
tjrbrwq,P,08/23/2022 13:15,1,1,,20.1,<0> ,50.48,<0> ,33.2,<0> ,41.9,<0> ,3.1,<0> ,,<-1> ,,,0.97,<0> ,1.01,<3> ,7.7,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 13:30,1,1,,20.2,<0> ,50.45,<0> ,33.1,<0> ,44.2,<0> ,3.3,<0> ,,<-1> ,,,0.98,<0> ,1.03,<3> ,7.6,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 13:45,1,1,,20.3,<0> ,50.44,<0> ,33.1,<0> ,40.2,<0> (CDA),3.0,<0> (CDA),,<-1> ,,,0.99,<0> ,1.04,<3> ,7.6,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 14:00,1,1,,20.5,<0> ,50.39,<0> ,33.1,<0> ,51.3,<0> ,3.8,<0> ,,<-1> ,,,1.01,<0> ,1.06,<3> ,7.7,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 14:15,1,1,,20.8,<0> ,50.40,<0> ,33.1,<0> ,60.2,<0> ,4.4,<0> ,,<-1> ,,,1.03,<0> ,1.08,<3> ,7.7,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 14:30,1,1,,21.3,<0> ,50.93,<0> ,33.5,<0> ,65.8,<0> ,4.8,<0> ,,<-1> ,,,1.05,<0> ,1.10,<3> ,7.8,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 14:45,1,1,,22.1,<0> ,50.58,<0> ,33.2,<0> ,96.4,<0> ,7.0,<0> ,,<-1> ,,,1.08,<0> ,1.13,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 15:00,1,1,,22.5,<0> ,50.63,<0> ,33.3,<0> ,115.1,<0> ,8.2,<0> ,,<-1> ,,,1.10,<0> ,1.15,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 15:15,1,1,,22.5,<0> ,50.64,<0> ,33.3,<0> ,113.0,<0> ,8.1,<0> ,,<-1> ,,,1.16,<0> ,1.22,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 15:30,1,1,,22.0,<0> ,50.66,<0> ,33.3,<0> ,101.8,<0> ,7.3,<0> ,,<-1> ,,,1.19,<0> ,1.24,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 15:45,1,1,,21.3,<0> ,50.69,<0> ,33.3,<0> ,101.9,<0> ,7.4,<0> ,,<-1> ,,,1.24,<0> ,1.29,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 16:00,1,1,,21.4,<0> ,50.72,<0> ,33.3,<0> ,102.3,<0> ,7.5,<0> ,,<-1> ,,,1.30,<0> ,1.35,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 16:15,1,1,,21.4,<0> ,50.72,<0> ,33.3,<0> ,95.2,<0> ,6.9,<0> ,,<-1> ,,,1.34,<0> ,1.39,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 16:30,1,1,,21.4,<0> ,50.72,<0> ,33.3,<0> ,98.0,<0> ,7.1,<0> ,,<-1> ,,,1.40,<0> ,1.45,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 16:45,1,1,,21.4,<0> ,50.73,<0> ,33.3,<0> ,96.3,<0> ,7.0,<0> ,,<-1> ,,,1.45,<0> ,1.50,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 17:00,1,1,,21.3,<0> ,50.72,<0> ,33.3,<0> ,98.6,<0> ,7.2,<0> ,,<-1> ,,,1.50,<0> ,1.55,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 17:15,1,1,,21.3,<0> ,50.73,<0> ,33.3,<0> ,100.5,<0> ,7.3,<0> ,,<-1> ,,,1.54,<0> ,1.59,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 17:30,1,1,,21.3,<0> ,50.73,<0> ,33.3,<0> ,100.6,<0> ,7.3,<0> ,,<-1> ,,,1.59,<0> ,1.64,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,08/23/2022 17:45,1,1,,21.2,<0> ,50.73,<0> ,33.3,<0> ,100.9,<0> ,7.4,<0> ,,<-1> ,,,1.61,<0> ,1.66,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 18:00,1,1,,21.1,<0> ,50.73,<0> ,33.3,<0> ,98.9,<0> ,7.2,<0> ,,<-1> ,,,1.64,<0> ,1.69,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 18:15,1,1,,20.9,<0> ,50.69,<0> ,33.3,<0> ,98.1,<0> ,7.2,<0> ,,<-1> ,,,1.67,<0> ,1.72,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 18:30,1,1,,20.9,<0> ,50.72,<0> ,33.3,<0> ,99.4,<0> ,7.3,<0> ,,<-1> ,,,1.69,<0> ,1.74,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 18:45,1,1,,20.6,<0> ,50.74,<0> ,33.3,<0> ,99.4,<0> ,7.3,<0> ,,<-1> ,,,1.70,<0> ,1.75,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 19:00,1,1,,20.6,<0> ,50.72,<0> ,33.3,<0> ,99.3,<0> ,7.3,<0> ,,<-1> ,,,1.72,<0> ,1.77,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 19:15,1,1,,20.6,<0> ,50.71,<0> ,33.3,<0> ,98.0,<0> ,7.2,<0> ,,<-1> ,,,1.73,<0> ,1.77,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 19:30,1,1,,20.6,<0> ,50.73,<0> ,33.3,<0> ,95.8,<0> ,7.1,<0> ,,<-1> ,,,1.72,<0> ,1.76,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 19:45,1,1,,20.7,<0> ,50.72,<0> ,33.3,<0> ,92.3,<0> ,6.8,<0> ,,<-1> ,,,1.70,<0> ,1.74,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 20:00,1,1,,20.7,<0> ,50.73,<0> ,33.3,<0> ,87.2,<0> ,6.4,<0> ,,<-1> ,,,1.68,<0> ,1.72,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 20:15,1,1,,20.7,<0> ,50.73,<0> ,33.3,<0> ,78.7,<0> ,5.8,<0> ,,<-1> ,,,1.66,<0> ,1.70,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 20:30,1,1,,20.7,<0> ,50.72,<0> ,33.3,<0> ,83.1,<0> ,6.1,<0> ,,<-1> ,,,1.63,<0> ,1.66,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 20:45,1,1,,20.6,<0> ,50.72,<0> ,33.3,<0> ,78.6,<0> ,5.8,<0> ,,<-1> ,,,1.61,<0> ,1.64,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,08/23/2022 21:00,1,1,,20.7,<0> ,50.73,<0> ,33.3,<0> ,78.2,<0> ,5.8,<0> ,,<-1> ,,,1.58,<0> ,1.61,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 21:15,1,1,,20.7,<0> ,50.75,<0> ,33.4,<0> ,72.7,<0> ,5.4,<0> ,,<-1> ,,,1.54,<0> ,1.57,<3> ,8.0,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 21:30,1,1,,20.8,<0> ,50.77,<0> ,33.4,<0> ,44.2,<0> ,3.3,<0> ,,<-1> ,,,1.50,<0> ,1.53,<3> ,7.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 21:45,1,1,,20.9,<0> ,50.81,<0> ,33.4,<0> ,19.5,<0> (CDA),1.4,<0> (CDA),,<-1> ,,,1.46,<0> ,1.49,<3> ,7.8,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 22:00,1,1,,20.9,<0> ,50.87,<0> ,33.4,<0> ,1.1,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,1.42,<0> ,1.45,<3> ,7.7,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 22:15,1,1,,21.1,<0> ,50.92,<0> ,33.5,<0> ,3.8,<0> (CDA),0.3,<0> (CDA),,<-1> ,,,1.38,<0> ,1.41,<3> ,6.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 22:30,1,1,,21.2,<0> ,50.95,<0> ,33.5,<0> ,-0.5,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,1.34,<0> ,1.37,<3> ,7.0,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 22:45,1,1,,21.3,<0> ,50.99,<0> ,33.5,<0> ,-0.5,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,1.31,<0> ,1.34,<3> ,6.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 23:00,1,1,,21.4,<0> ,51.03,<0> ,33.6,<0> ,-0.4,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,1.27,<0> ,1.30,<3> ,7.0,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 23:15,1,1,,21.5,<0> ,51.01,<0> ,33.5,<0> ,-0.6,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,1.23,<0> ,1.26,<3> ,6.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 23:30,1,1,,21.5,<0> ,51.01,<0> ,33.5,<0> ,-0.6,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,1.18,<0> ,1.21,<3> ,6.9,<0> ,1,<0> ,
tjrbrwq,P,08/23/2022 23:45,1,1,,21.6,<0> ,51.00,<0> ,33.5,<0> ,-0.7,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,1.14,<0> ,1.17,<3> ,6.9,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 00:00,1,1,,21.6,<0> ,51.00,<0> ,33.5,<0> ,-0.7,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,1.10,<0> ,1.13,<3> ,7.0,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 00:15,1,1,,21.7,<0> ,50.98,<0> ,33.5,<0> ,-0.7,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,1.05,<0> ,1.09,<3> ,7.0,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 00:30,1,1,,21.8,<0> ,50.99,<0> ,33.5,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,1.01,<0> ,1.04,<3> ,7.1,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 00:45,1,1,,21.8,<0> ,50.97,<0> ,33.5,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.97,<0> ,1.01,<3> ,7.2,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 01:00,1,1,,21.8,<0> ,50.96,<0> ,33.5,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.92,<0> ,0.96,<3> ,7.2,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 01:15,1,1,,21.9,<0> ,50.95,<0> ,33.5,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.89,<0> ,0.93,<3> ,7.2,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 01:30,1,1,,21.9,<0> ,50.93,<0> ,33.5,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.85,<0> ,0.89,<3> ,7.2,<0> ,1,<0> ,
tjrbrwq,P,08/24/2022 01:45,1,1,,22.0,<0> ,50.92,<0> ,33.5,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.82,<0> ,0.86,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 02:00,1,1,,22.0,<0> ,50.90,<0> ,33.5,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.79,<0> ,0.83,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 02:15,1,1,,22.1,<0> ,50.87,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.76,<0> ,0.80,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 02:30,1,1,,22.1,<0> ,50.85,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.73,<0> ,0.77,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 02:45,1,1,,22.1,<0> ,50.84,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.70,<0> ,0.74,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 03:00,1,1,,22.1,<0> ,50.81,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.68,<0> ,0.72,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 03:15,1,1,,22.1,<0> ,50.81,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.66,<0> ,0.70,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 03:30,1,1,,22.1,<0> ,50.81,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.64,<0> ,0.68,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 03:45,1,1,,22.1,<0> ,50.81,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.62,<0> ,0.66,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 04:00,1,1,,22.1,<0> ,50.82,<0> ,33.4,<0> ,-0.2,<1> [SNV] (CSM),0.0,<0> (CSM),,<-1> ,,,0.60,<0> ,0.64,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,08/24/2022 04:15,1,1,,22.1,<0> ,50.84,<0> ,33.4,<0> ,1.5,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.59,<0> ,0.63,<3> ,7.3,<0> ,3,<0> ,
tjrbrwq,P,08/24/2022 04:30,1,1,,22.1,<0> ,50.85,<0> ,33.4,<0> ,1.5,<0> (CDA),0.1,<0> (CDA),,<-1> ,,,0.58,<0> ,0.62,<3> ,7.3,<0> ,3,<0> ,
tjrbrwq,P,08/24/2022 04:45,1,1,,22.1,<0> ,50.87,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.60,<0> ,0.64,<3> ,7.1,<0> ,3,<0> ,
tjrbrwq,P,08/24/2022 05:00,1,1,,21.9,<0> ,50.91,<0> ,33.5,<0> ,-0.7,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.62,<0> ,0.66,<3> ,6.9,<0> ,3,<0> ,
tjrbrwq,P,08/24/2022 05:15,1,1,,22.0,<0> ,50.89,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.65,<0> ,0.69,<3> ,7.1,<0> ,3,<0> ,
tjrbrwq,P,08/24/2022 05:30,1,1,,22.0,<0> ,50.80,<0> ,33.4,<0> ,-0.8,<1> [SNV] (CSM),-0.1,<1> [SNV] (CSM),,<-1> ,,,0.69,<0> ,0.73,<3> ,7.2,<0> ,3,<0> ,
