********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
tjroswq,P,05/19/2022 10:00,1,1,,18.8,<0> ,53.63,<0> ,35.5,<0> ,28.2,<1> [SPC] (CMD),2.1,<1> [SPC] (CMD),,<-1> ,,,0.63,<0> ,0.63,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/19/2022 10:15,1,1,,19.2,<0> ,53.62,<0> ,35.5,<0> ,33.2,<1> [SPC] (CMD),2.5,<1> [SPC] (CMD),,<-1> ,,,0.66,<0> ,0.66,<3> ,7.2,<0> ,6,<0> ,
tjroswq,P,05/19/2022 10:30,1,1,,19.5,<0> ,53.52,<0> ,35.4,<0> ,34.7,<1> [SPC] (CMD),2.6,<1> [SPC] (CMD),,<-1> ,,,0.70,<0> ,0.70,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/19/2022 10:45,1,1,,19.7,<0> ,53.40,<0> ,35.3,<0> ,35.8,<1> [SPC] (CMD),2.7,<1> [SPC] (CMD),,<-1> ,,,0.76,<0> ,0.77,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/19/2022 11:00,1,1,,20.0,<0> ,53.30,<0> ,35.2,<0> ,34.4,<1> [SPC] (CMD),2.5,<1> [SPC] (CMD),,<-1> ,,,0.82,<0> ,0.83,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/19/2022 11:15,1,1,,20.2,<0> ,53.20,<0> ,35.2,<0> ,30.7,<1> [SPC] (CMD),2.3,<1> [SPC] (CMD),,<-1> ,,,0.86,<0> ,0.87,<3> ,7.2,<0> ,3,<0> ,
tjroswq,P,05/19/2022 11:30,1,1,,20.3,<0> ,53.06,<0> ,35.1,<0> ,32.7,<1> [SPC] (CMD),2.4,<1> [SPC] (CMD),,<-1> ,,,0.92,<0> ,0.93,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,05/19/2022 11:45,1,1,,20.2,<0> ,52.86,<0> ,34.9,<0> ,34.2,<1> [SPC] (CMD),2.5,<1> [SPC] (CMD),,<-1> ,,,0.97,<0> ,0.98,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,05/19/2022 12:00,1,1,,20.5,<0> ,52.62,<0> ,34.7,<0> ,37.5,<1> [SPC] (CMD),2.8,<1> [SPC] (CMD),,<-1> ,,,1.02,<0> ,1.03,<3> ,7.3,<0> ,4,<0> ,
tjroswq,P,05/19/2022 12:15,1,1,,20.6,<0> ,51.84,<0> ,34.2,<0> ,49.7,<1> [SPC] (CMD),3.7,<1> [SPC] (CMD),,<-1> ,,,1.06,<0> ,1.07,<3> ,7.5,<0> ,4,<0> ,
tjroswq,P,05/19/2022 12:30,1,1,,20.8,<0> ,51.70,<0> ,34.1,<0> ,43.6,<1> [SPC] (CMD),3.2,<1> [SPC] (CMD),,<-1> ,,,1.08,<0> ,1.09,<3> ,7.5,<0> ,4,<0> ,
tjroswq,P,05/19/2022 12:45,1,1,,20.9,<0> ,51.23,<0> ,33.7,<0> ,65.3,<1> [SPC] (CMD),4.8,<1> [SPC] (CMD),,<-1> ,,,1.10,<0> ,1.11,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,05/19/2022 13:00,1,1,,20.9,<0> ,51.47,<0> ,33.9,<0> ,56.2,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,1.11,<0> ,1.12,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,05/19/2022 13:15,1,1,,21.0,<0> ,51.25,<0> ,33.7,<0> ,59.3,<1> [SPC] (CMD),4.3,<1> [SPC] (CMD),,<-1> ,,,1.11,<0> ,1.12,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,05/19/2022 13:30,1,1,,21.1,<0> ,51.14,<0> ,33.6,<0> ,65.5,<1> [SPC] (CMD),4.8,<1> [SPC] (CMD),,<-1> ,,,1.09,<0> ,1.10,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,05/19/2022 13:45,1,1,,21.2,<0> ,51.16,<0> ,33.7,<0> ,61.3,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,1.08,<0> ,1.09,<3> ,7.7,<0> ,4,<0> ,
tjroswq,P,05/19/2022 14:00,1,1,,21.5,<0> ,51.17,<0> ,33.7,<0> ,86.6,<1> [SPC] (CMD),6.3,<1> [SPC] (CMD),,<-1> ,,,1.07,<0> ,1.08,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,05/19/2022 14:15,1,1,,21.7,<0> ,51.41,<0> ,33.8,<0> ,82.8,<1> [SPC] (CMD),6.0,<1> [SPC] (CMD),,<-1> ,,,1.06,<0> ,1.08,<3> ,7.7,<0> ,4,<0> ,
tjroswq,P,05/19/2022 14:30,1,1,,21.7,<0> ,51.75,<0> ,34.1,<0> ,73.0,<1> [SPC] (CMD),5.3,<1> [SPC] (CMD),,<-1> ,,,1.05,<0> ,1.07,<3> ,7.6,<0> ,3,<0> ,
tjroswq,P,05/19/2022 14:45,1,1,,21.9,<0> ,51.79,<0> ,34.1,<0> ,75.7,<1> [SPC] (CMD),5.4,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.05,<3> ,7.7,<0> ,4,<0> ,
tjroswq,P,05/19/2022 15:00,1,1,,22.0,<0> ,51.96,<0> ,34.2,<0> ,78.1,<1> [SPC] (CMD),5.6,<1> [SPC] (CMD),,<-1> ,,,1.00,<0> ,1.02,<3> ,7.6,<0> ,4,<0> ,
tjroswq,P,05/19/2022 15:15,1,1,,22.1,<0> ,52.27,<0> ,34.5,<0> ,71.0,<1> [SPC] (CMD),5.1,<1> [SPC] (CMD),,<-1> ,,,0.99,<0> ,1.01,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,05/19/2022 15:30,1,1,,22.1,<0> ,52.51,<0> ,34.6,<0> ,64.9,<1> [SPC] (CMD),4.6,<1> [SPC] (CMD),,<-1> ,,,0.98,<0> ,1.00,<3> ,7.5,<0> ,4,<0> ,
tjroswq,P,05/19/2022 15:45,1,1,,22.1,<0> ,52.74,<0> ,34.8,<0> ,63.0,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,0.95,<0> ,0.97,<3> ,7.4,<0> ,5,<0> ,
tjroswq,P,05/19/2022 16:00,1,1,,22.1,<0> ,52.93,<0> ,35.0,<0> ,57.6,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,0.93,<0> ,0.95,<3> ,7.4,<0> ,4,<0> ,
tjroswq,P,05/19/2022 16:15,1,1,,22.1,<0> ,52.96,<0> ,35.0,<0> ,56.6,<1> [SPC] (CMD),4.0,<1> [SPC] (CMD),,<-1> ,,,0.92,<0> ,0.94,<3> ,7.4,<0> ,5,<0> ,
tjroswq,P,05/19/2022 16:30,1,1,,22.1,<0> ,52.99,<0> ,35.0,<0> ,58.3,<1> [SPC] (CMD),4.2,<1> [SPC] (CMD),,<-1> ,,,0.90,<0> ,0.92,<3> ,7.4,<0> ,5,<0> ,
tjroswq,P,05/19/2022 16:45,1,1,,22.1,<0> ,53.18,<0> ,35.1,<0> ,59.8,<1> [SPC] (CMD),4.3,<1> [SPC] (CMD),,<-1> ,,,0.88,<0> ,0.90,<3> ,7.4,<0> ,5,<0> ,
tjroswq,P,05/19/2022 17:00,1,1,,22.1,<0> ,53.22,<0> ,35.2,<0> ,52.1,<1> [SPC] (CMD),3.7,<1> [SPC] (CMD),,<-1> ,,,0.88,<0> ,0.90,<3> ,7.4,<0> ,4,<0> ,
tjroswq,P,05/19/2022 17:15,1,1,,22.0,<0> ,52.95,<0> ,35.0,<0> ,45.6,<1> [SPC] (CMD),3.3,<1> [SPC] (CMD),,<-1> ,,,0.88,<0> ,0.91,<3> ,7.4,<0> ,4,<0> ,
tjroswq,P,05/19/2022 17:30,1,1,,21.9,<0> ,52.77,<0> ,34.8,<0> ,56.7,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,0.88,<0> ,0.91,<3> ,7.5,<0> ,4,<0> ,
tjroswq,P,05/19/2022 17:45,1,1,,21.7,<0> ,52.37,<0> ,34.5,<0> ,73.8,<1> [SPC] (CMD),5.3,<1> [SPC] (CMD),,<-1> ,,,0.87,<0> ,0.90,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,05/19/2022 18:00,1,1,,21.6,<0> ,52.22,<0> ,34.4,<0> ,77.9,<1> [SPC] (CMD),5.6,<1> [SPC] (CMD),,<-1> ,,,0.91,<0> ,0.94,<3> ,7.7,<0> ,5,<0> ,
tjroswq,P,05/19/2022 18:15,1,1,,21.5,<0> ,52.20,<0> ,34.4,<0> ,73.6,<1> [SPC] (CMD),5.3,<1> [SPC] (CMD),,<-1> ,,,0.94,<0> ,0.97,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,05/19/2022 18:30,1,1,,21.4,<0> ,52.35,<0> ,34.5,<0> ,69.8,<1> [SPC] (CMD),5.1,<1> [SPC] (CMD),,<-1> ,,,0.96,<0> ,0.99,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,05/19/2022 18:45,1,1,,21.3,<0> ,52.36,<0> ,34.5,<0> ,65.1,<1> [SPC] (CMD),4.7,<1> [SPC] (CMD),,<-1> ,,,1.00,<0> ,1.03,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,05/19/2022 19:00,1,1,,21.1,<0> ,51.87,<0> ,34.2,<0> ,67.3,<1> [SPC] (CMD),4.9,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.06,<3> ,7.7,<0> ,4,<0> ,
tjroswq,P,05/19/2022 19:15,1,1,,21.0,<0> ,51.67,<0> ,34.0,<0> ,66.3,<1> [SPC] (CMD),4.8,<1> [SPC] (CMD),,<-1> ,,,1.07,<0> ,1.10,<3> ,7.7,<0> ,4,<0> ,
tjroswq,P,05/19/2022 19:30,1,1,,20.9,<0> ,51.44,<0> ,33.9,<0> ,60.7,<1> [SPC] (CMD),4.4,<1> [SPC] (CMD),,<-1> ,,,1.12,<0> ,1.15,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,05/19/2022 19:45,1,1,,20.7,<0> ,51.23,<0> ,33.7,<0> ,55.0,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,1.18,<0> ,1.21,<3> ,7.7,<0> ,3,<0> ,
tjroswq,P,05/19/2022 20:00,1,1,,20.2,<0> ,51.12,<0> ,33.6,<0> ,46.9,<1> [SPC] (CMD),3.5,<1> [SPC] (CMD),,<-1> ,,,1.22,<0> ,1.25,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,05/19/2022 20:15,1,1,,19.8,<0> ,51.13,<0> ,33.6,<0> ,45.2,<1> [SPC] (CMD),3.4,<1> [SPC] (CMD),,<-1> ,,,1.28,<0> ,1.31,<3> ,7.7,<0> ,2,<0> ,
tjroswq,P,05/19/2022 20:30,1,1,,19.4,<0> ,51.24,<0> ,33.7,<0> ,51.0,<1> [SPC] (CMD),3.8,<1> [SPC] (CMD),,<-1> ,,,1.35,<0> ,1.38,<3> ,7.8,<0> ,2,<0> ,
tjroswq,P,05/19/2022 20:45,1,1,,19.2,<0> ,51.26,<0> ,33.7,<0> ,55.8,<1> [SPC] (CMD),4.2,<1> [SPC] (CMD),,<-1> ,,,1.40,<0> ,1.43,<3> ,7.9,<0> ,2,<0> ,
tjroswq,P,05/19/2022 21:00,1,1,,18.7,<0> ,51.22,<0> ,33.7,<0> ,60.3,<1> [SPC] (CMD),4.6,<1> [SPC] (CMD),,<-1> ,,,1.45,<0> ,1.48,<3> ,7.9,<0> ,3,<0> ,
tjroswq,P,05/19/2022 21:15,1,1,,17.4,<0> ,51.15,<0> ,33.6,<0> ,72.9,<1> [SPC] (CMD),5.7,<1> [SPC] (CMD),,<-1> ,,,1.50,<0> ,1.53,<3> ,8.0,<0> ,3,<0> ,
tjroswq,P,05/19/2022 21:30,1,1,,16.7,<0> ,51.13,<0> ,33.6,<0> ,80.3,<1> [SPC] (CMD),6.4,<1> [SPC] (CMD),,<-1> ,,,1.53,<0> ,1.56,<3> ,8.0,<0> ,3,<0> ,
tjroswq,P,05/19/2022 21:45,1,1,,16.5,<0> ,51.13,<0> ,33.6,<0> ,83.9,<1> [SPC] (CMD),6.7,<1> [SPC] (CMD),,<-1> ,,,1.56,<0> ,1.59,<3> ,8.1,<0> ,4,<0> ,
tjroswq,P,05/19/2022 22:00,1,1,,16.4,<0> ,51.14,<0> ,33.6,<0> ,86.1,<1> [SPC] (CMD),6.9,<1> [SPC] (CMD),,<-1> ,,,1.59,<0> ,1.62,<3> ,8.1,<0> ,4,<0> ,
tjroswq,P,05/19/2022 22:15,1,1,,16.3,<0> ,51.12,<0> ,33.6,<0> ,87.8,<1> [SPC] (CMD),7.0,<1> [SPC] (CMD),,<-1> ,,,1.62,<0> ,1.65,<3> ,8.1,<0> ,5,<0> ,
tjroswq,P,05/19/2022 22:30,1,1,,16.3,<0> ,51.12,<0> ,33.6,<0> ,89.1,<1> [SPC] (CMD),7.1,<1> [SPC] (CMD),,<-1> ,,,1.64,<0> ,1.67,<3> ,8.1,<0> ,6,<0> ,
tjroswq,P,05/19/2022 22:45,1,1,,16.2,<0> ,51.11,<0> ,33.6,<0> ,89.9,<1> [SPC] (CMD),7.2,<1> [SPC] (CMD),,<-1> ,,,1.67,<0> ,1.70,<3> ,8.1,<0> ,6,<0> ,
tjroswq,P,05/19/2022 23:00,1,1,,16.2,<0> ,51.11,<0> ,33.6,<0> ,91.2,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.68,<0> ,1.71,<3> ,8.1,<0> ,6,<0> ,
tjroswq,P,05/19/2022 23:15,1,1,,16.2,<0> ,51.11,<0> ,33.6,<0> ,91.1,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.71,<0> ,1.74,<3> ,8.1,<0> ,5,<0> ,
tjroswq,P,05/19/2022 23:30,1,1,,16.1,<0> ,51.11,<0> ,33.6,<0> ,91.2,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.72,<0> ,1.75,<3> ,8.1,<0> ,5,<0> ,
tjroswq,P,05/19/2022 23:45,1,1,,16.1,<0> ,51.10,<0> ,33.6,<0> ,91.0,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.74,<0> ,1.77,<3> ,8.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 00:00,1,1,,16.1,<0> ,51.11,<0> ,33.6,<0> ,90.6,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.75,<0> ,1.79,<3> ,8.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 00:15,1,1,,16.1,<0> ,51.12,<0> ,33.6,<0> ,89.9,<1> [SPC] (CMD),7.2,<1> [SPC] (CMD),,<-1> ,,,1.75,<0> ,1.79,<3> ,8.1,<0> ,3,<0> ,
tjroswq,P,05/20/2022 00:30,1,1,,16.1,<0> ,51.12,<0> ,33.6,<0> ,88.3,<1> [SPC] (CMD),7.1,<1> [SPC] (CMD),,<-1> ,,,1.75,<0> ,1.79,<3> ,8.1,<0> ,3,<0> ,
tjroswq,P,05/20/2022 00:45,1,1,,16.1,<0> ,51.12,<0> ,33.6,<0> ,85.2,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.73,<0> ,1.77,<3> ,8.0,<0> ,2,<0> ,
tjroswq,P,05/20/2022 01:00,1,1,,16.1,<0> ,51.13,<0> ,33.6,<0> ,87.5,<1> [SPC] (CMD),7.0,<1> [SPC] (CMD),,<-1> ,,,1.70,<0> ,1.74,<3> ,8.0,<0> ,3,<0> ,
tjroswq,P,05/20/2022 01:15,1,1,,16.1,<0> ,51.13,<0> ,33.6,<0> ,85.2,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.68,<0> ,1.72,<3> ,8.0,<0> ,3,<0> ,
tjroswq,P,05/20/2022 01:30,1,1,,16.1,<0> ,51.15,<0> ,33.6,<0> ,81.6,<1> [SPC] (CMD),6.6,<1> [SPC] (CMD),,<-1> ,,,1.64,<0> ,1.68,<3> ,8.0,<0> ,3,<0> ,
tjroswq,P,05/20/2022 01:45,1,1,,16.2,<0> ,51.19,<0> ,33.7,<0> ,76.2,<1> [SPC] (CMD),6.1,<1> [SPC] (CMD),,<-1> ,,,1.61,<0> ,1.66,<3> ,8.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 02:00,1,1,,16.2,<0> ,51.25,<0> ,33.7,<0> ,69.8,<1> [SPC] (CMD),5.6,<1> [SPC] (CMD),,<-1> ,,,1.57,<0> ,1.62,<3> ,7.9,<0> ,4,<0> ,
tjroswq,P,05/20/2022 02:15,1,1,,16.3,<0> ,51.30,<0> ,33.8,<0> ,62.3,<1> [SPC] (CMD),5.0,<1> [SPC] (CMD),,<-1> ,,,1.53,<0> ,1.58,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,05/20/2022 02:30,1,1,,16.4,<0> ,51.34,<0> ,33.8,<0> ,56.8,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,1.49,<0> ,1.54,<3> ,7.8,<0> ,4,<0> ,
tjroswq,P,05/20/2022 02:45,1,1,,16.5,<0> ,51.42,<0> ,33.8,<0> ,50.9,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,1.44,<0> ,1.49,<3> ,7.7,<0> ,5,<0> ,
tjroswq,P,05/20/2022 03:00,1,1,,16.7,<0> ,51.46,<0> ,33.9,<0> ,45.9,<1> [SPC] (CMD),3.6,<1> [SPC] (CMD),,<-1> ,,,1.39,<0> ,1.44,<3> ,7.6,<0> ,5,<0> ,
tjroswq,P,05/20/2022 03:15,1,1,,16.9,<0> ,51.55,<0> ,33.9,<0> ,38.7,<1> [SPC] (CMD),3.1,<1> [SPC] (CMD),,<-1> ,,,1.34,<0> ,1.39,<3> ,7.5,<0> ,5,<0> ,
tjroswq,P,05/20/2022 03:30,1,1,,17.1,<0> ,51.62,<0> ,34.0,<0> ,35.1,<1> [SPC] (CMD),2.8,<1> [SPC] (CMD),,<-1> ,,,1.29,<0> ,1.34,<3> ,7.5,<0> ,4,<0> ,
tjroswq,P,05/20/2022 03:45,1,1,,17.3,<0> ,51.77,<0> ,34.1,<0> ,28.3,<1> [SPC] (CMD),2.2,<1> [SPC] (CMD),,<-1> ,,,1.23,<0> ,1.28,<3> ,7.4,<0> ,4,<0> ,
tjroswq,P,05/20/2022 04:00,1,1,,17.5,<0> ,51.97,<0> ,34.3,<0> ,23.0,<1> [SPC] (CMD),1.8,<1> [SPC] (CMD),,<-1> ,,,1.17,<0> ,1.22,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/20/2022 04:15,1,1,,17.7,<0> ,52.13,<0> ,34.4,<0> ,19.4,<1> [SPC] (CMD),1.5,<1> [SPC] (CMD),,<-1> ,,,1.11,<0> ,1.16,<3> ,7.2,<0> ,4,<0> ,
tjroswq,P,05/20/2022 04:30,1,1,,17.8,<0> ,52.37,<0> ,34.6,<0> ,17.8,<1> [SPC] (CMD),1.4,<1> [SPC] (CMD),,<-1> ,,,1.04,<0> ,1.09,<3> ,7.1,<0> ,5,<0> ,
tjroswq,P,05/20/2022 04:45,1,1,,17.8,<0> ,52.55,<0> ,34.7,<0> ,16.0,<1> [SPC] (CMD),1.2,<1> [SPC] (CMD),,<-1> ,,,0.99,<0> ,1.04,<3> ,7.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 05:00,1,1,,17.8,<0> ,52.71,<0> ,34.8,<0> ,13.7,<1> [SPC] (CMD),1.1,<1> [SPC] (CMD),,<-1> ,,,0.93,<0> ,0.98,<3> ,7.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 05:15,1,1,,17.8,<0> ,52.83,<0> ,34.9,<0> ,13.8,<1> [SPC] (CMD),1.1,<1> [SPC] (CMD),,<-1> ,,,0.89,<0> ,0.94,<3> ,7.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 05:30,1,1,,17.8,<0> ,52.90,<0> ,34.9,<0> ,11.7,<1> [SPC] (CMD),0.9,<1> [SPC] (CMD),,<-1> ,,,0.85,<0> ,0.90,<3> ,7.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 05:45,1,1,,17.8,<0> ,53.02,<0> ,35.0,<0> ,13.0,<1> [SPC] (CMD),1.0,<1> [SPC] (CMD),,<-1> ,,,0.81,<0> ,0.86,<3> ,7.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 06:00,1,1,,17.8,<0> ,53.08,<0> ,35.1,<0> ,10.4,<1> [SPC] (CMD),0.8,<1> [SPC] (CMD),,<-1> ,,,0.78,<0> ,0.83,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 06:15,1,1,,17.8,<0> ,53.14,<0> ,35.1,<0> ,9.5,<1> [SPC] (CMD),0.7,<1> [SPC] (CMD),,<-1> ,,,0.75,<0> ,0.80,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 06:30,1,1,,17.8,<0> ,53.20,<0> ,35.2,<0> ,7.7,<1> [SPC] (CMD),0.6,<1> [SPC] (CMD),,<-1> ,,,0.72,<0> ,0.76,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 06:45,1,1,,17.8,<0> ,53.26,<0> ,35.2,<0> ,6.8,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.70,<0> ,0.74,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 07:00,1,1,,17.8,<0> ,53.31,<0> ,35.2,<0> ,5.7,<1> [SPC] (CMD),0.4,<1> [SPC] (CMD),,<-1> ,,,0.67,<0> ,0.71,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 07:15,1,1,,17.8,<0> ,53.36,<0> ,35.3,<0> ,7.1,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.65,<0> ,0.69,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 07:30,1,1,,17.8,<0> ,53.40,<0> ,35.3,<0> ,6.5,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.64,<0> ,0.68,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 07:45,1,1,,17.8,<0> ,53.45,<0> ,35.4,<0> ,6.7,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.62,<0> ,0.66,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 08:00,1,1,,17.8,<0> ,53.50,<0> ,35.4,<0> ,8.7,<1> [SPC] (CMD),0.7,<1> [SPC] (CMD),,<-1> ,,,0.60,<0> ,0.64,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 08:15,1,1,,17.8,<0> ,53.54,<0> ,35.4,<0> ,6.9,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.59,<0> ,0.63,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 08:30,1,1,,17.9,<0> ,53.57,<0> ,35.4,<0> ,7.3,<1> [SPC] (CMD),0.6,<1> [SPC] (CMD),,<-1> ,,,0.58,<0> ,0.62,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 08:45,1,1,,17.9,<0> ,53.61,<0> ,35.5,<0> ,6.1,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,0.57,<0> ,0.61,<3> ,7.0,<0> ,4,<0> ,
tjroswq,P,05/20/2022 09:00,1,1,,18.0,<0> ,53.67,<0> ,35.5,<0> ,11.9,<1> [SPC] (CMD),0.9,<1> [SPC] (CMD),,<-1> ,,,0.56,<0> ,0.60,<3> ,7.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 09:15,1,1,,18.1,<0> ,53.70,<0> ,35.5,<0> ,14.6,<1> [SPC] (CMD),1.1,<1> [SPC] (CMD),,<-1> ,,,0.55,<0> ,0.59,<3> ,7.1,<0> ,5,<0> ,
tjroswq,P,05/20/2022 09:30,1,1,,18.2,<0> ,53.74,<0> ,35.6,<0> ,17.1,<1> [SPC] (CMD),1.3,<1> [SPC] (CMD),,<-1> ,,,0.54,<0> ,0.58,<3> ,7.1,<0> ,5,<0> ,
tjroswq,P,05/20/2022 09:45,1,1,,18.3,<0> ,53.75,<0> ,35.6,<0> ,22.3,<1> [SPC] (CMD),1.7,<1> [SPC] (CMD),,<-1> ,,,0.54,<0> ,0.58,<3> ,7.1,<0> ,5,<0> ,
tjroswq,P,05/20/2022 10:00,1,1,,18.3,<0> ,53.76,<0> ,35.6,<0> ,22.2,<1> [SPC] (CMD),1.7,<1> [SPC] (CMD),,<-1> ,,,0.54,<0> ,0.58,<3> ,7.1,<0> ,5,<0> ,
tjroswq,P,05/20/2022 10:15,1,1,,18.4,<0> ,53.74,<0> ,35.6,<0> ,22.0,<1> [SPC] (CMD),1.7,<1> [SPC] (CMD),,<-1> ,,,0.55,<0> ,0.59,<3> ,7.1,<0> ,5,<0> ,
tjroswq,P,05/20/2022 10:30,1,1,,18.5,<0> ,53.64,<0> ,35.5,<0> ,18.7,<1> [SPC] (CMD),1.4,<1> [SPC] (CMD),,<-1> ,,,0.56,<0> ,0.60,<3> ,7.1,<0> ,4,<0> ,
tjroswq,P,05/20/2022 10:45,1,1,,18.6,<0> ,53.51,<0> ,35.4,<0> ,32.7,<1> [SPC] (CMD),2.5,<1> [SPC] (CMD),,<-1> ,,,0.59,<0> ,0.63,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/20/2022 11:00,1,1,,18.7,<0> ,53.55,<0> ,35.4,<0> ,31.0,<1> [SPC] (CMD),2.4,<1> [SPC] (CMD),,<-1> ,,,0.63,<0> ,0.67,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/20/2022 11:15,1,1,,18.8,<0> ,53.45,<0> ,35.4,<0> ,35.0,<1> [SPC] (CMD),2.6,<1> [SPC] (CMD),,<-1> ,,,0.67,<0> ,0.71,<3> ,7.2,<0> ,6,<0> ,
tjroswq,P,05/20/2022 11:30,1,1,,19.0,<0> ,53.28,<0> ,35.2,<0> ,37.7,<1> [SPC] (CMD),2.8,<1> [SPC] (CMD),,<-1> ,,,0.72,<0> ,0.76,<3> ,7.2,<0> ,6,<0> ,
tjroswq,P,05/20/2022 11:45,1,1,,18.9,<0> ,53.16,<0> ,35.1,<0> ,32.5,<1> [SPC] (CMD),2.5,<1> [SPC] (CMD),,<-1> ,,,0.78,<0> ,0.82,<3> ,7.2,<0> ,5,<0> ,
tjroswq,P,05/20/2022 12:00,1,1,,19.0,<0> ,53.02,<0> ,35.0,<0> ,31.6,<1> [SPC] (CMD),2.4,<1> [SPC] (CMD),,<-1> ,,,0.84,<0> ,0.87,<3> ,7.2,<0> ,4,<0> ,
